id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37982246,Cozy Apartment near Croke Park,26903994,Cynthia,,Dublin City,53.36439935542808,-6.247040190176558,Entire home/apt,150,3,6,2024-01-25,0.10,1,5,1,
37984315,"Dublin City Centre ""Albany House"" Double Room",288021257,Owen,,Dublin City,53.33599,-6.26374,Hotel room,,1,51,2024-04-12,0.90,2,0,5,
38034541,Upstairs Studio -  kitchenette & Small bathroom .,46881622,Leo,,Dublin City,53.363670421802965,-6.25862131285168,Entire home/apt,90,2,266,2024-09-07,4.59,2,154,76,
38036678,20 Minutes to the City Center + Coffee Tea,151105528,Paul,,Dublin City,53.37856,-6.19562,Private room,65,2,123,2024-08-27,2.01,4,138,16,
38061443,Small Studio !,43926093,Susan,,Fingal,53.46618,-6.226,Entire home/apt,115,1,38,2024-08-24,0.64,1,118,11,
38078084,3 clean bedrooms near Airport & city Centre (5ppl),104376837,Mike,,Fingal,53.42148,-6.38819,Private room,163,2,41,2024-08-31,0.67,4,343,21,
38100726,Sonder at Britain Quay | 1BR Apartment w/ Balcony,264806441,Sonder (Dublin),,Dublin City,53.34496,-6.23383,Entire home/apt,208,1,40,2024-06-14,0.72,8,309,9,
38112673,"Dublin City Centre ""Albany House"" Twin Room",288021257,Owen,,Dublin City,53.33493,-6.26272,Hotel room,,1,120,2024-08-27,2.00,2,0,22,
38124234,"Phoenix Park Experience! WIFI, Free Parking & Fun!",211253571,Cesar,,Fingal,53.37223,-6.33892,Private room,,2,29,2024-08-19,0.47,1,0,8,
38130718,A light filled room with a fantastic view,24774753,Thantap (Sam),,South Dublin,53.29264,-6.27707,Private room,80,1,30,2024-05-11,1.03,1,56,1,
38131220,Trendy Spot in Dublin 2,21417911,Mary,,Dublin City,53.3319,-6.26147,Entire home/apt,90,14,49,2024-08-11,0.82,4,26,6,
38197122,"Modern, one bed home in Kimmage, D12",5878809,Fiona,,Dublin City,53.3191393188088,-6.296778559198749,Entire home/apt,125,3,2,2023-07-02,0.12,1,9,0,
38210851,🛌Double Room +Double Sofa bed Near Airport & City,104376837,Mike,,Fingal,53.42053,-6.39056,Private room,,2,51,2023-09-24,0.84,4,2,2,
38215005,8 mins to Airport by car,76734924,Mingxiu,,Fingal,53.44900598592321,-6.241918754500326,Entire home/apt,118,1,2,2024-09-08,2,1,356,2,
38225761,Double room & en-suite near Aviva & RDS,14803494,Aoife,,Dublin City,53.33889,-6.23312,Private room,115,2,29,2024-09-08,0.48,1,3,15,
