id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43664734,Sunny Loft with Pool Off Liberdade,197659701,Mario,Lisboa,Santo Antnio,38.71962,-9.14633,Entire home/apt,157,3,146,2024-09-05,2.83,1,309,36,109173/AL
43668575,beach-summer village CSC,341553834,Beach-Summer,Cascais,Cascais e Estoril,38.69982,-9.43905,Entire home/apt,475,2,0,,,3,180,0,264808/AL
43920011,"Standard Apartment @ Anjos, Lisbon",311983016,Paulo,Lisboa,Arroios,38.72321319580078,-9.137758255004883,Entire home/apt,140,2,134,2024-08-27,2.72,28,66,32,94795/AL
43920031,"Superior Apartment @ Anjos, Lisbon",311983016,Paulo,Lisboa,Arroios,38.72321319580078,-9.137758255004883,Entire home/apt,140,2,122,2024-08-25,2.45,28,55,14,94795/AL
43920049,"Superior Studio @ Anjos, Lisbon",311983016,Paulo,Lisboa,Arroios,38.72321319580078,-9.137758255004883,Entire home/apt,140,2,51,2024-08-23,1.30,28,49,9,94795/AL
43920074,"Superior Studio @ Anjos, Lisbon",311983016,Paulo,Lisboa,Arroios,38.72321319580078,-9.137758255004883,Entire home/apt,120,2,37,2024-08-17,0.97,28,67,6,AL
43920092,"Superior Apartment @ Anjos, Lisbon",311983016,Paulo,Lisboa,Arroios,38.72321319580078,-9.137758255004883,Entire home/apt,130,2,16,2024-08-24,0.42,28,57,8,94795/AL
43920114,"Fantastic Duplex @ Anjos, Lisbon",311983016,Paulo,Lisboa,Arroios,38.72321319580078,-9.137758255004883,Entire home/apt,140,2,40,2024-08-30,1.35,28,54,17,94795/AL
43920137,"Amazing Duplex @ Anjos, Lisbon",311983016,Paulo,Lisboa,Arroios,38.72321319580078,-9.137758255004883,Entire home/apt,140,2,38,2024-08-20,1.41,28,7,28,94795/AL
43935996,"Deluxe Double ""Fistral"" - Surfiberia",62253196,Elliss,Sintra,Colares,38.82883651235055,-9.468312740704413,Private room,75,2,10,2024-06-11,0.25,3,342,4,9618/AL
43939908,"Luxury Beach Apartment, Pool Gym Sauna, 3bdrm, 4wc",92797951,Claudia,Cascais,Cascais e Estoril,38.69909,-9.43746,Entire home/apt,140,1,33,2024-01-08,0.66,1,1,2,110291/AL
43940664,Night on the yacht  In Lisbonboat,146357938,Oleg,Lisboa,Parque das Naes,38.756397,-9.09264,Entire home/apt,150,1,5,2022-02-28,0.11,1,225,0,Exempt
43953639,Akasha Casa sea view house with private garden,51616447,Sophie,Mafra,Ericeira,38.97397,-9.41758,Entire home/apt,180,30,17,2024-03-31,0.34,1,49,1,110005/AL
43955530,Quinta da Paz,352003032,António,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.82629,-9.40607,Entire home/apt,400,3,3,2023-08-27,0.08,1,362,0,109962/AL
43956014,Tilli'n'Joe's Nature House,346659345,Ana,Lourinh,Moita dos Ferreiros,39.25066,-9.226,Entire home/apt,126,5,20,2024-08-26,0.40,1,314,4,107300/AL
43964795,Quintal do Freixo - apartamento+quarto (6pax),226048816,Ana Paula,Sobral De Monte Agrao,Sapataria,38.96999,-9.19639,Entire home/apt,190,2,6,2022-02-06,0.12,3,29,0,89091/AL
43985220,Apartamento T1 no centro - Tê-u,240619666,Milene,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.089160196732216,-9.256710989866194,Entire home/apt,76,1,35,2024-08-23,0.69,1,117,10,110181/AL
44000843,Suite with balcony near Rossio Square,65389761,Bei,Lisboa,Arroios,38.7167,-9.13905,Private room,60,3,24,2024-08-13,0.49,13,0,2,75339/AL
44004656,PANORAMIC APARTMENT,146544062,Maissa,Lisboa,Parque das Naes,38.76704,-9.09708,Private room,,1,0,,,1,0,0,2575672910
44008784,Sofa-Cama em Lumiar,12844790,Wagner,Lisboa,Santa Clara,38.78279,-9.14901,Shared room,,2,1,2022-09-05,0.04,1,0,0,Exempt
44011152,Green&Ocean - Hygge SeaView Duplex Ribeira D`Ilhas,58346028,Carlo,Mafra,Ericeira,38.98671,-9.41632,Entire home/apt,140,7,62,2024-08-10,1.29,1,301,14,103911_AL
44014888,Quinta do Pé Descalço - Country house in Sintra,188008860,Patricia,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.81557,-9.3811,Entire home/apt,861,5,0,,,6,280,0,67486/AL
44027880,Apartment in Historic Center,38838368,Artur,Lisboa,Santa Maria Maior,38.71292,-9.13762,Entire home/apt,78,3,171,2024-08-26,4.57,1,257,50,104566/AL
44028805,Superior Twin Room with balcony,19245334,Richard,Lisboa,Misericrdia,38.71125,-9.14358,Private room,181,2,13,2023-02-27,0.27,3,320,0,14154/AL
44029025,Standard Double Room with balcony,19245334,Richard,Lisboa,Misericrdia,38.71069,-9.14342,Private room,168,2,25,2024-05-23,0.73,3,320,2,14154/AL
44031699,Casa de Picoas,213556525,Lisbon Hideouts,Lisboa,Arroios,38.72981,-9.14531,Entire home/apt,218,3,90,2024-08-19,2.38,7,160,33,102870/AL
44042140,Maria Alda's Apartment - Room 1 with balcony,210722688,Filipa,Lisboa,Arroios,38.7246,-9.13408,Private room,,1,25,2024-08-27,0.50,18,0,10,68895/AL
44046769,Luminoso e reformado,4469382,Ana,Lisboa,Avenidas Novas,38.73899,-9.14402,Entire home/apt,140,2,19,2024-07-13,0.39,2,301,3,Exempt
